accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,sampler,model,runtime_s
0.9926932975664222,0.09731373542828181,0.3902439024390244,0.15578093306288032,0.9468484050025242,0.07122312407748707,0.99,AGSS,Transformer,35.52651071548462
0.9928934330967989,0.13901979264844486,0.5995934959349594,0.22570772762050498,0.9476049516531604,0.11709741761266522,0.98,RUS,Transformer,34.77574419975281
0.9940380678845674,0.18917525773195876,0.7459349593495935,0.30180921052631576,0.9533911845458254,0.3242906884523003,0.99,TomekLinks,Transformer,7722.567003965378
0.9953512378558111,0.23091849935316947,0.725609756097561,0.35034347399411186,0.9493460033522305,0.316528404290567,0.99,ENN,Transformer,7714.7525680065155
0.9926897864167664,0.07303974221267455,0.2764227642276423,0.11554800339847068,0.9399658521715795,0.05550521833264475,0.99,NearMiss,Transformer,37.15966296195984
