f1_good,f1_bad,f1_weighted,accuracy,roc_auc,threshold,sampler,model,runtime_s
0.8235294117647058,0.0,0.5764705882352942,0.7,0.6672619047619048,0.5,ROS,GAN,266.8831789493561
0.8235294117647058,0.0,0.5764705882352942,0.7,0.6760380952380952,0.5,SMOTE,GAN,271.2691731452942
0.8235294117647058,0.0,0.5764705882352942,0.7,0.6600285714285715,0.5,ADASYN,GAN,273.297278881073
0.8235988200589971,0.019672131147540985,0.5824208133855603,0.701,0.7135809523809523,0.5,AGSS,GAN,269.6766400337219
